rcity,grade,distance,rec,races,bet,refund,hit,refund_rate,roi,sample_from,sample_to
서울,혼4등급,1300,rBOX4,29,11600,9920.0,5,0.8551724137931035,-0.14482758620689656,20231201,20251221
서울,혼4등급,1300,rBOX5,29,29000,19820.0,10,0.6834482758620689,-0.31655172413793103,20231201,20251221
서울,혼4등급,1300,rBOX6,29,58000,59750.0,17,1.0301724137931034,0.03017241379310345,20231201,20251221
서울,혼4등급,1400,A4,61,36600,86130.0,22,2.35327868852459,1.3532786885245902,20231201,20251221
서울,혼4등급,1400,A5,61,61000,175360.0,27,2.874754098360656,1.8747540983606557,20231201,20251221
서울,혼4등급,1400,A6,61,91500,179120.0,29,1.9575956284153004,0.9575956284153005,20231201,20251221
서울,혼4등급,1400,rBOX4,61,24400,37500.0,18,1.5368852459016393,0.5368852459016393,20231201,20251221
서울,혼4등급,1400,rBOX5,61,61000,100550.0,26,1.6483606557377048,0.648360655737705,20231201,20251221
서울,혼4등급,1400,rBOX6,61,122000,232140.0,35,1.9027868852459016,0.9027868852459017,20231201,20251221
서울,혼4등급,1600,A4,30,18000,18930.0,11,1.0516666666666667,0.051666666666666666,20231201,20251221
서울,혼4등급,1600,A5,30,30000,23980.0,14,0.7993333333333333,-0.20066666666666666,20231201,20251221
서울,혼4등급,1600,A6,30,45000,27000.0,16,0.6,-0.4,20231201,20251221
서울,혼4등급,1600,rBOX4,30,12000,11410.0,7,0.9508333333333333,-0.049166666666666664,20231201,20251221
서울,혼4등급,1600,rBOX5,30,30000,38690.0,12,1.2896666666666667,0.2896666666666667,20231201,20251221
서울,혼4등급,1600,rBOX6,30,60000,66050.0,18,1.1008333333333333,0.10083333333333333,20231201,20251221
서울,혼4등급,1700,A4,24,14400,26270.0,10,1.8243055555555556,0.8243055555555555,20231201,20251221
서울,혼4등급,1700,A5,24,24000,48570.0,14,2.02375,1.02375,20231201,20251221
서울,혼4등급,1700,A6,24,36000,49300.0,15,1.3694444444444445,0.36944444444444446,20231201,20251221
서울,혼4등급,1700,rBOX4,24,9600,12160.0,9,1.2666666666666666,0.26666666666666666,20231201,20251221
서울,혼4등급,1700,rBOX5,24,24000,37580.0,13,1.5658333333333334,0.5658333333333333,20231201,20251221
서울,혼4등급,1700,rBOX6,24,48000,131320.0,19,2.7358333333333333,1.7358333333333333,20231201,20251221
서울,혼4등급,1800,A4,52,31200,45120.0,18,1.4461538461538461,0.4461538461538462,20231201,20251221
서울,혼4등급,1800,A5,52,52000,102110.0,24,1.9636538461538462,0.9636538461538462,20231201,20251221
서울,혼4등급,1800,A6,52,78000,104500.0,26,1.3397435897435896,0.33974358974358976,20231201,20251221
서울,혼4등급,1800,rBOX4,52,20800,27350.0,13,1.3149038461538463,0.31490384615384615,20231201,20251221
서울,혼4등급,1800,rBOX5,52,52000,54620.0,22,1.0503846153846155,0.05038461538461538,20231201,20251221
서울,혼4등급,1800,rBOX6,52,104000,153680.0,31,1.4776923076923076,0.4776923076923077,20231201,20251221
서울,혼OPEN,1200,A4,10,6000,3530.0,3,0.5883333333333334,-0.4116666666666667,20231201,20251221
서울,혼OPEN,1200,A5,10,10000,3530.0,3,0.353,-0.647,20231201,20251221
서울,혼OPEN,1200,A6,10,15000,3530.0,3,0.23533333333333334,-0.7646666666666667,20231201,20251221
서울,혼OPEN,1200,rBOX4,10,4000,3530.0,3,0.8825,-0.1175,20231201,20251221
서울,혼OPEN,1200,rBOX5,10,10000,3530.0,3,0.353,-0.647,20231201,20251221
서울,혼OPEN,1200,rBOX6,10,20000,8000.0,4,0.4,-0.6,20231201,20251221
서울,혼OPEN,1400,A4,2,1200,4140.0,2,3.45,2.45,20231201,20251221
서울,혼OPEN,1400,A5,2,2000,4140.0,2,2.07,1.07,20231201,20251221
서울,혼OPEN,1400,A6,2,3000,4140.0,2,1.38,0.38,20231201,20251221
서울,혼OPEN,1400,rBOX4,2,800,3520.0000000000005,1,4.4,3.4000000000000004,20231201,20251221
서울,혼OPEN,1400,rBOX5,2,2000,4140.0,2,2.07,1.07,20231201,20251221
서울,혼OPEN,1400,rBOX6,2,4000,4140.0,2,1.035,0.035,20231201,20251221
서울,혼OPEN,1800,A4,5,3000,68930.0,3,22.976666666666667,21.976666666666667,20231201,20251221
서울,혼OPEN,1800,A5,5,5000,68930.0,3,13.786,12.786,20231201,20251221
서울,혼OPEN,1800,A6,5,7500,68930.0,3,9.190666666666667,8.190666666666667,20231201,20251221
서울,혼OPEN,1800,rBOX4,5,2000,0.0,0,0.0,-1.0,20231201,20251221
서울,혼OPEN,1800,rBOX5,5,5000,68930.0,3,13.786,12.786,20231201,20251221
서울,혼OPEN,1800,rBOX6,5,10000,68930.0,3,6.893,5.893,20231201,20251221
서울,혼OPEN,2000,A4,5,3000,3100.0,2,1.0333333333333334,0.03333333333333333,20231201,20251221
서울,혼OPEN,2000,A5,5,5000,3860.0,3,0.772,-0.228,20231201,20251221
서울,혼OPEN,2000,A6,5,7500,3860.0,3,0.5146666666666667,-0.48533333333333334,20231201,20251221
서울,혼OPEN,2000,rBOX4,5,2000,4430.0,3,2.215,1.215,20231201,20251221
서울,혼OPEN,2000,rBOX5,5,5000,4430.0,3,0.886,-0.114,20231201,20251221
서울,혼OPEN,2000,rBOX6,5,10000,5190.0,4,0.519,-0.481,20231201,20251221
서울,혼OPEN,2300,A4,3,1800,790.0,1,0.4388888888888889,-0.5611111111111111,20231201,20251221
서울,혼OPEN,2300,A5,3,3000,790.0,1,0.2633333333333333,-0.7366666666666667,20231201,20251221
서울,혼OPEN,2300,A6,3,4500,790.0,1,0.17555555555555555,-0.8244444444444444,20231201,20251221
서울,혼OPEN,2300,rBOX4,3,1200,790.0,1,0.6583333333333333,-0.3416666666666667,20231201,20251221
서울,혼OPEN,2300,rBOX5,3,3000,790.0,1,0.2633333333333333,-0.7366666666666667,20231201,20251221
서울,혼OPEN,2300,rBOX6,3,6000,790.0,1,0.13166666666666665,-0.8683333333333333,20231201,20251221
