년월,경마장,경주일,경주번호,등급,경주거리,출주두수,신마수,삼복승식배당율,실제_top3_마번,m_BOX4_picks,m_BOX6_picks,p_BOX4_picks,p_BOX6_picks,m_BOX4_hit,m_BOX6_hit,p_BOX4_hit,p_BOX6_hit,m_BOX4_bet,m_BOX6_bet,p_BOX4_bet,p_BOX6_bet,m_BOX4_refund,m_BOX6_refund,p_BOX4_refund,p_BOX6_refund,bet_unit
202506,부산,20250615,5,혼4등급,1800.0,11,1,19.9,"3,4,11","2,3,11,5","2,3,11,5,6,1","2,3,11,5","2,3,11,5,6,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250615,6,1등급,1400.0,10,0,30.3,"1,4,6","6,4,8,3","6,4,8,3,10,5","6,4,3,8","6,4,3,8,10,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250620,1,국6등급,1300.0,11,1,77.6,"1,4,5","4,7,8,6","4,7,8,6,5,1","4,7,8,6","4,7,8,6,5,1",0,1,0,1,400,2000,400,2000,0.0,7759.999999999999,0.0,7759.999999999999,100
202506,부산,20250620,2,국6등급,1400.0,11,1,21.6,"2,4,6","4,1,7,2","4,1,7,2,6,10","4,1,7,2","4,1,7,2,6,10",0,1,0,1,400,2000,400,2000,0.0,2160.0,0.0,2160.0,100
202506,부산,20250620,3,국5등급,1400.0,11,0,14.4,"1,2,3","2,8,10,3","2,8,10,3,11,1","2,8,10,3","2,8,10,3,11,1",0,1,0,1,400,2000,400,2000,0.0,1440.0,0.0,1440.0,100
202506,부산,20250620,4,국5등급,1200.0,11,0,37.8,"1,6,8","8,1,4,5","8,1,4,5,11,6","8,1,4,5","8,1,4,5,6,7",0,1,0,1,400,2000,400,2000,0.0,3779.9999999999995,0.0,3779.9999999999995,100
202506,부산,20250620,5,국5등급,1600.0,11,1,65.1,"1,2,7","6,2,1,10","6,2,1,10,9,7","6,2,1,10","6,2,1,10,7,5",0,1,0,1,400,2000,400,2000,0.0,6509.999999999999,0.0,6509.999999999999,100
202506,부산,20250620,6,혼4등급,1800.0,11,0,36.7,"1,2,10","10,6,5,1","10,6,5,1,7,8","10,5,6,1","10,5,6,1,8,2",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,3670.0000000000005,100
202506,부산,20250620,7,국4등급,1600.0,11,0,20.6,"2,4,10","6,8,10,4","6,8,10,4,2,7","6,10,8,4","6,10,8,4,9,2",0,1,0,1,400,2000,400,2000,0.0,2060.0,0.0,2060.0,100
202506,부산,20250620,8,국3등급,1200.0,11,0,15.9,"1,2,3","7,3,1,5","7,3,1,5,10,2","7,1,3,5","7,1,3,5,10,2",0,1,0,1,400,2000,400,2000,0.0,1590.0,0.0,1590.0,100
202506,부산,20250622,2,국5등급,1300.0,11,0,653.2,"5,8,9","9,8,2,7","9,8,2,7,11,1","9,8,2,7","9,8,2,7,11,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250622,3,국5등급,1600.0,11,1,69.9,"2,4,9","4,3,10,7","4,3,10,7,8,1","4,3,7,10","4,3,7,10,1,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250622,4,혼4등급,1200.0,11,0,19.3,"1,2,4","9,1,10,2","9,1,10,2,4,11","9,1,4,10","9,1,4,10,2,11",0,1,0,1,400,2000,400,2000,0.0,1930.0,0.0,1930.0,100
202506,부산,20250622,5,혼3등급,1800.0,11,0,82.6,"3,6,9","6,9,11,7","6,9,11,7,2,10","6,9,7,10","6,9,7,10,1,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250622,6,2등급,1600.0,10,0,7.9,"1,8,9","9,8,1,6","9,8,1,6,2,7","9,8,1,6","9,8,1,6,7,2",1,1,1,1,400,2000,400,2000,790.0,790.0,790.0,790.0,100
202506,부산,20250627,1,국6등급,1400.0,11,0,12.9,"1,4,6","4,11,6,8","4,11,6,8,1,5","4,11,6,8","4,11,6,8,1,5",0,1,0,1,400,2000,400,2000,0.0,1290.0,0.0,1290.0,100
202506,부산,20250627,2,국6등급,1400.0,11,0,138.2,"1,2,5","7,2,1,3","7,2,1,3,9,11","7,2,1,3","7,2,1,3,9,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250627,3,국6등급,1600.0,11,1,11.6,"1,2,5","1,2,3,10","1,2,3,10,5,11","1,2,3,10","1,2,3,10,5,7",0,1,0,1,400,2000,400,2000,0.0,1160.0,0.0,1160.0,100
202506,부산,20250627,4,국5등급,1800.0,11,0,10.9,"2,3,4","2,4,3,5","2,4,3,5,6,8","2,3,4,5","2,3,4,5,6,8",1,1,1,1,400,2000,400,2000,1090.0,1090.0,1090.0,1090.0,100
202506,부산,20250627,5,국5등급,1200.0,11,1,55.1,"1,2,3","2,8,9,5","2,8,9,5,4,1","2,9,8,4","2,9,8,4,1,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250627,6,혼4등급,1300.0,11,0,634.3,"2,4,11","8,11,2,6","8,11,2,6,4,7","8,11,2,6","8,11,2,6,7,4",0,1,0,1,400,2000,400,2000,0.0,63429.99999999999,0.0,63429.99999999999,100
202506,부산,20250627,7,혼4등급,1600.0,11,0,394.2,"4,7,11","5,4,3,9","5,4,3,9,7,6","5,4,3,9","5,4,3,9,7,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250627,8,2등급,2000.0,10,0,676.8,"1,2,7","7,3,8,10","7,3,8,10,1,4","3,7,8,5","3,7,8,5,10,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250629,2,국5등급,1400.0,11,0,92.7,"3,4,7","1,7,9,5","1,7,9,5,10,3","1,7,9,5","1,7,9,5,3,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250629,3,혼4등급,1300.0,11,0,165.7,"1,7,9","1,9,6,3","1,9,6,3,8,11","1,9,6,3","1,9,6,3,8,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250629,4,국4등급,1800.0,11,0,40.4,"2,3,10","10,8,11,9","10,8,11,9,5,3","10,8,11,9","10,8,11,9,5,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250629,5,혼3등급,1600.0,11,0,152.3,"1,2,11","2,9,10,6","2,9,10,6,3,7","2,9,6,10","2,9,6,10,3,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,부산,20250629,6,혼OPEN,1600.0,16,0,277.8,"1,9,11","9,3,10,2","9,3,10,2,8,15","9,3,10,1","9,3,10,1,2,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250704,2,국6등급,1400.0,11,0,64.2,"3,9,10","9,4,11,8","9,4,11,8,3,10","9,4,11,8","9,4,11,8,3,10",0,1,0,1,400,2000,400,2000,0.0,6420.0,0.0,6420.0,100
202507,부산,20250704,3,혼4등급,1400.0,9,0,25.8,"5,7,9","9,8,5,7","9,8,5,7,1,6","9,8,5,7","9,8,5,7,1,3",1,1,1,1,400,2000,400,2000,2580.0,2580.0,2580.0,2580.0,100
202507,부산,20250704,4,국5등급,1300.0,11,0,7.7,"1,2,10","10,2,1,9","10,2,1,9,3,7","10,2,1,9","10,2,1,9,3,7",1,1,1,1,400,2000,400,2000,770.0,770.0,770.0,770.0,100
202507,부산,20250704,5,국5등급,1600.0,11,0,961.2,"1,3,10","2,8,11,9","2,8,11,9,6,10","2,8,1,11","2,8,1,11,6,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250704,6,국5등급,1800.0,11,0,23.0,"1,2,8","7,10,1,2","7,10,1,2,5,6","7,10,2,1","7,10,2,1,4,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2300.0,100
202507,부산,20250704,7,국5등급,1200.0,11,1,52.1,"1,2,3","4,5,10,2","4,5,10,2,3,8","4,5,2,10","4,5,2,10,3,1",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,5210.0,100
202507,부산,20250704,8,혼3등급,1400.0,11,0,14.7,"1,5,9","5,4,1,11","5,4,1,11,8,6","5,4,1,11","5,4,1,11,8,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250706,1,혼4등급,1400.0,9,0,35.5,"1,8,9","5,1,9,4","5,1,9,4,7,3","5,1,9,4","5,1,9,4,7,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250706,3,국5등급,1300.0,11,0,116.5,"2,6,10","6,11,3,8","6,11,3,8,10,2","6,11,3,10","6,11,3,10,8,1",0,1,0,0,400,2000,400,2000,0.0,11650.0,0.0,0.0,100
202507,부산,20250706,4,국4등급,1600.0,11,0,994.6,"3,4,10","6,8,1,2","6,8,1,2,11,10","6,8,1,11","6,8,1,11,10,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250706,5,국3등급,1800.0,11,0,18.7,"1,6,9","9,6,1,8","9,6,1,8,4,11","9,1,6,8","9,1,6,8,11,4",1,1,1,1,400,2000,400,2000,1870.0,1870.0,1870.0,1870.0,100
202507,부산,20250706,6,2등급,1400.0,10,0,51.6,"1,3,6","4,7,3,8","4,7,3,8,9,1","4,7,3,8","4,7,3,8,9,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250711,3,국6등급,1600.0,11,0,450.6,"6,7,11","9,7,10,6","9,7,10,6,1,3","9,7,10,6","9,7,10,6,3,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250711,4,혼4등급,1200.0,8,0,51.9,"1,2,8","3,8,7,1","3,8,7,1,2,6","3,8,7,1","3,8,7,1,2,5",0,1,0,1,400,2000,400,2000,0.0,5190.0,0.0,5190.0,100
202507,부산,20250711,5,국4등급,1800.0,9,0,36.2,"1,5,7","7,5,4,1","7,5,4,1,3,6","7,5,4,1","7,5,4,1,6,3",1,1,1,1,400,2000,400,2000,3620.0000000000005,3620.0000000000005,3620.0000000000005,3620.0000000000005,100
202507,부산,20250711,6,국5등급,1800.0,11,1,43.8,"4,6,7","7,1,9,4","7,1,9,4,10,3","7,1,9,4","7,1,9,4,3,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250711,7,국5등급,1300.0,11,0,25.9,"4,7,10","10,7,6,4","10,7,6,4,11,5","6,10,7,4","6,10,7,4,11,5",1,1,1,1,400,2000,400,2000,2590.0,2590.0,2590.0,2590.0,100
202507,부산,20250711,8,혼3등급,1600.0,11,0,76.5,"1,3,7","10,1,3,8","10,1,3,8,7,2","10,1,3,8","10,1,3,8,11,7",0,1,0,1,400,2000,400,2000,0.0,7650.0,0.0,7650.0,100
202507,부산,20250713,1,혼4등급,1600.0,8,1,6.0,"3,5,8","5,8,3,6","5,8,3,6,2,7","5,8,3,6","5,8,3,6,2,1",1,1,1,1,400,2000,400,2000,600.0,600.0,600.0,600.0,100
202507,부산,20250713,2,국6등급,1300.0,11,1,9.9,"2,4,7","7,4,9,2","7,4,9,2,8,5","7,4,9,8","7,4,9,8,2,5",1,1,0,1,400,2000,400,2000,990.0,990.0,0.0,990.0,100
202507,부산,20250713,3,국5등급,1200.0,11,0,4.8,"1,2,5","2,4,5,1","2,4,5,1,9,3","2,4,5,1","2,4,5,1,9,8",1,1,1,1,400,2000,400,2000,480.0,480.0,480.0,480.0,100
202507,부산,20250713,4,국5등급,1400.0,11,0,42.4,"1,2,4","1,10,9,5","1,10,9,5,8,2","1,10,9,5","1,10,9,5,8,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250713,5,국3등급,1200.0,11,0,48.3,"3,4,7","1,2,5,10","1,2,5,10,4,8","1,2,10,4","1,2,10,4,3,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250713,6,1등급,1800.0,10,0,13.0,"5,6,9","1,5,4,9","1,5,4,9,7,8","1,5,4,9","1,5,4,9,7,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250718,4,국5등급,1300.0,11,0,33.1,"4,6,8","5,10,8,11","5,10,8,11,4,6","11,5,8,10","11,5,8,10,6,4",0,1,0,1,400,2000,400,2000,0.0,3310.0,0.0,3310.0,100
202507,부산,20250718,5,혼4등급,1300.0,11,0,10.2,"1,5,10","10,5,6,4","10,5,6,4,1,3","10,5,6,4","10,5,6,4,1,3",0,1,0,1,400,2000,400,2000,0.0,1019.9999999999999,0.0,1019.9999999999999,100
202507,부산,20250718,6,국5등급,1400.0,11,0,10.1,"1,2,4","2,4,1,9","2,4,1,9,11,6","2,4,1,9","2,4,1,9,11,5",1,1,1,1,400,2000,400,2000,1010.0,1010.0,1010.0,1010.0,100
202507,부산,20250718,7,국4등급,1400.0,11,0,213.0,"5,8,11","6,8,7,10","6,8,7,10,9,11","6,8,7,10","6,8,7,10,9,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250718,8,혼3등급,1800.0,11,0,28.7,"3,4,10","4,3,10,9","4,3,10,9,5,6","4,10,3,5","4,10,3,5,6,1",1,1,1,1,400,2000,400,2000,2870.0,2870.0,2870.0,2870.0,100
202507,부산,20250720,1,국6등급,1300.0,11,1,32.3,"1,9,10","1,3,9,11","1,3,9,11,2,5","1,3,9,5","1,3,9,5,11,10",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,3229.9999999999995,100
202507,부산,20250720,2,혼4등급,1300.0,11,1,41.2,"3,9,11","9,6,11,7","9,6,11,7,3,2","9,6,11,10","9,6,11,10,7,3",0,1,0,1,400,2000,400,2000,0.0,4120.0,0.0,4120.0,100
202507,부산,20250720,3,국5등급,1200.0,11,1,27.2,"5,6,8","4,8,6,7","4,8,6,7,1,9","4,8,6,7","4,8,6,7,1,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250720,4,국3등급,1400.0,11,0,12.6,"3,5,8","8,3,5,2","8,3,5,2,7,6","8,3,5,2","8,3,5,2,7,6",1,1,1,1,400,2000,400,2000,1260.0,1260.0,1260.0,1260.0,100
202507,부산,20250720,5,혼4등급,1800.0,11,0,78.2,"3,6,11","1,8,5,9","1,8,5,9,6,3","1,8,5,10","1,8,5,10,11,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202507,부산,20250720,6,2등급,1800.0,11,0,16.7,"2,3,8","8,9,10,2","8,9,10,2,5,3","8,9,10,2","8,9,10,2,5,3",0,1,0,1,400,2000,400,2000,0.0,1670.0,0.0,1670.0,100
202508,부산,20250801,4,국5등급,1300.0,11,0,110.3,"2,6,11","2,11,8,3","2,11,8,3,7,5","2,11,8,7","2,11,8,7,9,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250801,5,국6등급,1600.0,11,0,18.9,"2,3,9","7,3,6,5","7,3,6,5,2,9","7,3,6,2","7,3,6,2,9,5",0,1,0,1,400,2000,400,2000,0.0,1889.9999999999998,0.0,1889.9999999999998,100
202508,부산,20250801,6,국5등급,1200.0,11,0,24.8,"2,4,5","5,2,4,1","5,2,4,1,9,8","5,2,4,1","5,2,4,1,9,3",1,1,1,1,400,2000,400,2000,2480.0,2480.0,2480.0,2480.0,100
202508,부산,20250801,7,국5등급,1200.0,11,0,6.7,"8,9,10","8,9,11,3","8,9,11,3,5,10","8,9,10,11","8,9,10,11,5,2",0,1,1,1,400,2000,400,2000,0.0,670.0,670.0,670.0,100
202508,부산,20250801,8,국5등급,1800.0,11,0,43.9,"3,7,11","3,11,4,2","3,11,4,2,6,8","3,11,4,7","3,11,4,7,6,2",0,0,1,1,400,2000,400,2000,0.0,0.0,4390.0,4390.0,100
202508,부산,20250801,9,국4등급,1200.0,11,1,48.9,"4,8,11","7,11,4,5","7,11,4,5,10,9","7,11,4,10","7,11,4,10,5,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250801,10,국4등급,1600.0,11,0,109.1,"8,9,10","2,8,9,10","2,8,9,10,6,1","2,8,9,10","2,8,9,10,1,7",1,1,1,1,400,2000,400,2000,10910.0,10910.0,10910.0,10910.0,100
202508,부산,20250801,11,혼4등급,1400.0,11,0,176.4,"4,8,11","6,11,5,1","6,11,5,1,8,2","6,11,5,1","6,11,5,1,8,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250801,12,혼3등급,1400.0,11,1,73.7,"5,7,11","7,11,9,1","7,11,9,1,4,5","7,11,9,1","7,11,9,1,5,4",0,1,0,1,400,2000,400,2000,0.0,7370.0,0.0,7370.0,100
202508,부산,20250801,13,국3등급,1800.0,11,0,18.5,"1,2,6","10,6,2,4","10,6,2,4,11,8","10,4,6,2","10,4,6,2,8,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250801,14,2등급,1200.0,9,0,7.7,"1,2,8","2,8,3,4","2,8,3,4,9,1","2,8,3,9","2,8,3,9,6,4",0,1,0,0,400,2000,400,2000,0.0,770.0,0.0,0.0,100
202508,부산,20250802,1,국6등급,1200.0,11,0,6.9,"1,3,9","3,6,9,7","3,6,9,7,10,1","3,9,6,7","3,9,6,7,10,1",0,1,0,1,400,2000,400,2000,0.0,690.0,0.0,690.0,100
202508,부산,20250802,2,국6등급,1300.0,11,0,21.9,"2,3,5","2,3,4,11","2,3,4,11,9,5","2,3,4,11","2,3,4,11,9,5",0,1,0,1,400,2000,400,2000,0.0,2190.0,0.0,2190.0,100
202508,부산,20250802,3,국5등급,1400.0,11,1,647.6,"3,4,7","4,3,7,11","4,3,7,11,9,2","9,4,7,3","9,4,7,3,11,5",1,1,1,1,400,2000,400,2000,64760.0,64760.0,64760.0,64760.0,100
202508,부산,20250802,4,혼4등급,1800.0,11,0,20.7,"4,5,8","8,2,4,6","8,2,4,6,9,3","8,2,4,6","8,2,4,6,11,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250802,5,1등급,1200.0,9,0,17.6,"1,2,3","3,9,1,2","3,9,1,2,7,4","3,9,1,2","3,9,1,2,7,5",1,1,1,1,400,2000,400,2000,1760.0000000000002,1760.0000000000002,1760.0000000000002,1760.0000000000002,100
202508,부산,20250809,4,국5등급,1300.0,10,0,8.5,"2,5,8","2,5,8,7","2,5,8,7,4,3","2,5,8,4","2,5,8,4,3,7",1,1,1,1,400,2000,400,2000,850.0,850.0,850.0,850.0,100
202508,부산,20250809,5,국5등급,1200.0,10,0,8.3,"6,7,10","10,7,3,1","10,7,3,1,6,8","10,7,3,6","10,7,3,6,8,5",0,1,1,1,400,2000,400,2000,0.0,830.0000000000001,830.0000000000001,830.0000000000001,100
202508,부산,20250809,6,국5등급,1600.0,10,0,4.2,"1,2,7","7,1,2,10","7,1,2,10,3,8","7,1,2,10","7,1,2,10,3,5",1,1,1,1,400,2000,400,2000,420.0,420.0,420.0,420.0,100
202508,부산,20250809,7,국5등급,1600.0,10,0,41.2,"1,4,10","2,4,10,7","2,4,10,7,3,8","2,4,10,3","2,4,10,3,7,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250809,8,국4등급,1400.0,9,0,18.8,"2,3,6","2,3,6,4","2,3,6,4,7,1","2,3,6,4","2,3,6,4,7,9",1,1,1,1,400,2000,400,2000,1880.0,1880.0,1880.0,1880.0,100
202508,부산,20250809,9,혼3등급,1800.0,11,0,32.7,"5,6,7","5,2,1,10","5,2,1,10,3,6","5,2,1,10","5,2,1,10,11,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250810,2,국6등급,1300.0,10,0,5.1,"2,6,9","6,9,7,10","6,9,7,10,2,1","6,9,7,2","6,9,7,2,10,5",0,1,1,1,400,2000,400,2000,0.0,509.99999999999994,509.99999999999994,509.99999999999994,100
202508,부산,20250810,3,국6등급,1400.0,8,0,7.9,"4,5,8","8,3,5,4","8,3,5,4,1,2","8,5,3,4","8,5,3,4,1,2",1,1,1,1,400,2000,400,2000,790.0,790.0,790.0,790.0,100
202508,부산,20250810,4,국5등급,1400.0,11,0,494.2,"3,6,7","7,9,6,5","7,9,6,5,10,3","7,6,9,5","7,6,9,5,10,3",0,1,0,1,400,2000,400,2000,0.0,49420.0,0.0,49420.0,100
202508,부산,20250810,5,국5등급,1300.0,9,1,60.2,"2,6,7","6,9,7,5","6,9,7,5,3,2","6,9,7,3","6,9,7,3,5,2",0,1,0,1,400,2000,400,2000,0.0,6020.0,0.0,6020.0,100
202508,부산,20250810,6,국5등급,1200.0,8,0,3.1,"2,3,4","4,2,3,5","4,2,3,5,7,8","4,2,3,5","4,2,3,5,7,8",1,1,1,1,400,2000,400,2000,310.0,310.0,310.0,310.0,100
202508,부산,20250810,7,국5등급,1800.0,8,0,116.7,"3,4,6","2,8,1,3","2,8,1,3,6,7","2,8,1,3","2,8,1,3,6,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250810,8,국5등급,1800.0,8,0,45.0,"4,5,8","2,3,5,4","2,3,5,4,1,6","2,3,5,4","2,3,5,4,1,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250810,9,국4등급,1800.0,9,1,79.2,"1,2,4","1,9,2,8","1,9,2,8,4,3","1,2,9,8","1,2,9,8,3,4",0,1,0,1,400,2000,400,2000,0.0,7920.0,0.0,7920.0,100
202508,부산,20250810,10,국4등급,1200.0,10,0,14.4,"4,5,8","8,4,1,5","8,4,1,5,9,3","8,5,1,4","8,5,1,4,9,10",1,1,1,1,400,2000,400,2000,1440.0,1440.0,1440.0,1440.0,100
202508,부산,20250810,11,혼3등급,1200.0,11,0,9.0,"2,3,6","7,2,3,10","7,2,3,10,6,8","7,3,2,6","7,3,2,6,8,10",0,1,1,1,400,2000,400,2000,0.0,900.0,900.0,900.0,100
202508,부산,20250810,12,국3등급,1400.0,11,1,220.8,"2,4,11","2,3,6,5","2,3,6,5,1,4","2,3,6,5","2,3,6,5,1,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250810,13,혼4등급,1600.0,9,0,8.6,"4,5,6","4,6,1,8","4,6,1,8,5,3","4,6,1,8","4,6,1,8,5,3",0,1,0,1,400,2000,400,2000,0.0,860.0,0.0,860.0,100
202508,부산,20250810,14,2등급,1600.0,10,0,8.8,"4,6,10","10,4,5,6","10,4,5,6,1,9","10,4,5,6","10,4,5,6,1,9",1,1,1,1,400,2000,400,2000,880.0000000000001,880.0000000000001,880.0000000000001,880.0000000000001,100
202508,부산,20250815,3,국6등급,1600.0,8,0,18.3,"2,3,5","7,8,5,2","7,8,5,2,3,1","7,8,5,2","7,8,5,2,3,1",0,1,0,1,400,2000,400,2000,0.0,1830.0,0.0,1830.0,100
202508,부산,20250815,4,국4등급,1200.0,8,0,2.8,"1,3,6","1,6,3,4","1,6,3,4,5,2","1,6,3,4","1,6,3,4,5,2",1,1,1,1,400,2000,400,2000,280.0,280.0,280.0,280.0,100
202508,부산,20250815,5,혼3등급,1600.0,8,0,5.5,"1,4,5","4,2,1,5","4,2,1,5,8,6","4,2,1,5","4,2,1,5,8,6",1,1,1,1,400,2000,400,2000,550.0,550.0,550.0,550.0,100
202508,부산,20250815,6,국5등급,1600.0,11,0,269.9,"7,8,11","11,2,3,9","11,2,3,9,7,1","11,2,3,7","11,2,3,7,4,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250815,7,국5등급,1300.0,10,0,197.2,"1,5,7","1,5,4,10","1,5,4,10,9,7","1,5,4,10","1,5,4,10,9,7",0,1,0,1,400,2000,400,2000,0.0,19720.0,0.0,19720.0,100
202508,부산,20250815,8,1등급,2000.0,9,0,41.6,"2,5,7","7,2,3,9","7,2,3,9,5,4","7,2,3,9","7,2,3,9,1,5",0,1,0,1,400,2000,400,2000,0.0,4160.0,0.0,4160.0,100
202508,부산,20250817,1,국5등급,1200.0,8,0,16.2,"1,2,4","2,5,4,7","2,5,4,7,1,8","2,5,1,4","2,5,1,4,7,6",0,1,1,1,400,2000,400,2000,0.0,1620.0,1620.0,1620.0,100
202508,부산,20250817,2,국5등급,1400.0,8,0,5.1,"1,4,5","1,4,5,6","1,4,5,6,7,3","1,4,5,6","1,4,5,6,7,3",1,1,1,1,400,2000,400,2000,509.99999999999994,509.99999999999994,509.99999999999994,509.99999999999994,100
202508,부산,20250817,3,혼3등급,1600.0,8,0,10.5,"2,3,5","2,5,3,7","2,5,3,7,6,1","2,5,3,6","2,5,3,6,1,7",1,1,1,1,400,2000,400,2000,1050.0,1050.0,1050.0,1050.0,100
202508,부산,20250817,4,국6등급,1300.0,10,0,3.9,"2,4,7","7,2,4,5","7,2,4,5,10,9","7,2,10,4","7,2,10,4,5,1",1,1,1,1,400,2000,400,2000,390.0,390.0,390.0,390.0,100
202508,부산,20250817,5,국4등급,1800.0,11,1,7.5,"3,8,10","3,7,2,9","3,7,2,9,10,8","3,7,2,9","3,7,2,9,10,4",0,1,0,0,400,2000,400,2000,0.0,750.0,0.0,0.0,100
202508,부산,20250822,4,국6등급,1400.0,11,0,10.9,"7,8,9","9,8,2,7","9,8,2,7,10,3","9,2,8,7","9,2,8,7,10,3",1,1,1,1,400,2000,400,2000,1090.0,1090.0,1090.0,1090.0,100
202508,부산,20250822,5,혼4등급,1800.0,8,0,5.7,"3,4,7","3,7,6,1","3,7,6,1,4,5","3,7,6,1","3,7,6,1,4,5",0,1,0,1,400,2000,400,2000,0.0,570.0,0.0,570.0,100
202508,부산,20250822,6,혼3등급,1200.0,8,0,53.5,"1,2,7","1,3,5,7","1,3,5,7,2,4","1,3,7,5","1,3,7,5,2,4",0,1,0,1,400,2000,400,2000,0.0,5350.0,0.0,5350.0,100
202508,부산,20250822,7,국5등급,1200.0,10,0,53.7,"3,8,10","3,10,1,7","3,10,1,7,6,8","3,10,7,1","3,10,7,1,8,2",0,1,0,1,400,2000,400,2000,0.0,5370.0,0.0,5370.0,100
202508,부산,20250822,8,국5등급,1600.0,11,1,24.5,"5,8,9","8,4,2,9","8,4,2,9,5,1","8,4,2,5","8,4,2,5,1,9",0,1,0,1,400,2000,400,2000,0.0,2450.0,0.0,2450.0,100
202508,부산,20250824,2,국5등급,1300.0,11,1,656.9,"1,4,6","4,10,6,9","4,10,6,9,11,2","4,10,6,9","4,10,6,9,11,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250824,3,국5등급,1400.0,10,0,97.5,"3,5,10","5,10,9,4","5,10,9,4,7,8","5,9,10,4","5,9,10,4,7,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250824,4,국4등급,1600.0,11,0,180.4,"2,6,10","6,9,10,11","6,9,10,11,4,1","6,9,10,11","6,9,10,11,1,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202508,부산,20250824,6,2등급,2000.0,11,0,54.9,"3,7,11","11,2,3,4","11,2,3,4,7,5","11,2,3,4","11,2,3,4,8,1",0,1,0,0,400,2000,400,2000,0.0,5490.0,0.0,0.0,100
202508,부산,20250829,3,국6등급,1600.0,10,0,9.5,"4,6,8","4,8,5,6","4,8,5,6,7,2","4,8,5,6","4,8,5,6,7,2",1,1,1,1,400,2000,400,2000,950.0,950.0,950.0,950.0,100
